timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW
2024-05-07 15:12:00,117.7,48.04,494714.0,60.2,63.1,42.4,45.4,196.0,177.0,435.0,452.0,50.0,1868.4
2024-05-07 15:13:00,116.1,46.09,489630.0,58.9,62.5,41.9,43.6,168.0,198.0,453.0,432.0,49.96,1848.7
2024-05-07 15:14:00,119.3,45.58,485192.0,64.4,62.1,46.7,49.3,197.0,183.0,458.0,425.0,50.0,1951.5
2024-05-07 15:15:00,116.5,51.68,500708.0,63.7,63.3,44.9,46.1,195.0,190.0,425.0,439.0,50.0,1919.8
2024-05-07 15:16:00,120.5,42.98,487033.0,62.5,62.2,42.1,45.0,201.0,205.0,439.0,440.0,50.0,1839.1
2024-05-07 15:17:00,118.3,48.5,489899.0,63.6,62.5,44.3,41.6,173.0,195.0,434.0,437.0,50.0,1898.1
2024-05-07 15:18:00,118.3,45.24,487556.0,65.5,61.8,43.2,44.4,203.0,196.0,449.0,449.0,50.0,1878.2
2024-05-07 15:19:00,115.3,45.84,483957.0,60.7,61.5,47.5,45.5,197.0,211.0,455.0,430.0,50.0,1852.8
2024-05-07 15:20:00,118.5,45.89,487455.0,59.5,65.6,44.0,44.3,203.0,170.0,469.0,439.0,50.0,1901.4
2024-05-07 15:21:00,118.1,44.68,471439.0,63.1,62.1,45.6,44.2,177.0,210.0,456.0,445.0,49.8,1886.0
2024-05-07 15:22:00,116.3,48.12,474725.0,58.8,61.2,44.5,44.2,182.0,199.0,455.0,423.0,49.46,1836.8
2024-05-07 15:23:00,118.4,50.17,489876.0,61.8,62.3,47.4,43.1,174.0,196.0,429.0,445.0,50.0,1907.8
2024-05-07 15:24:00,117.6,47.87,499596.0,61.1,59.6,44.9,42.0,199.0,196.0,433.0,453.0,50.0,1804.8
2024-05-07 15:25:00,117.9,46.96,489808.0,63.1,63.9,46.8,48.9,193.0,204.0,442.0,451.0,49.66,1926.1
2024-05-07 15:26:00,118.3,44.24,481231.0,60.8,62.0,45.6,42.5,195.0,209.0,472.0,441.0,50.0,1812.6
2024-05-07 15:27:00,117.5,48.0,475422.0,64.1,61.3,43.4,43.6,180.0,194.0,442.0,428.0,49.97,1885.7
2024-05-07 15:28:00,118.6,52.1,493213.0,60.3,61.1,44.5,45.0,182.0,195.0,458.0,431.0,50.0,1847.7
2024-05-07 15:29:00,118.1,45.76,482370.0,63.2,58.8,44.1,40.4,167.0,204.0,436.0,439.0,50.0,1841.8
2024-05-07 15:30:00,118.9,45.78,492025.0,60.4,65.7,43.4,47.6,181.0,172.0,441.0,443.0,50.0,1955.5
2024-05-07 15:31:00,117.4,45.32,489968.0,62.9,62.4,42.4,46.8,189.0,196.0,441.0,429.0,50.0,1896.7
2024-05-07 15:32:00,116.6,45.5,490647.0,59.7,65.6,47.2,41.5,190.0,203.0,435.0,445.0,50.0,1874.1
2024-05-07 15:33:00,117.1,39.87,487060.0,61.7,61.5,40.4,43.9,196.0,191.0,449.0,434.0,49.87,1832.9
2024-05-07 15:34:00,120.3,47.75,489830.0,64.4,63.0,47.2,46.4,206.0,187.0,426.0,437.0,49.91,1940.8
2024-05-07 15:35:00,119.6,44.62,485776.0,62.0,63.5,41.8,44.5,188.0,195.0,419.0,449.0,49.6,1863.6
2024-05-07 15:36:00,120.0,42.72,481619.0,64.1,63.0,45.6,46.5,203.0,190.0,438.0,412.0,50.0,1939.2
2024-05-07 15:37:00,120.1,48.63,478964.0,61.7,61.1,43.3,47.6,206.0,194.0,448.0,441.0,50.0,1859.4
2024-05-07 15:38:00,117.5,44.04,467562.0,60.8,58.5,41.2,42.9,210.0,191.0,432.0,438.0,50.0,1757.5
2024-05-07 15:39:00,118.6,45.91,485163.0,62.1,66.6,46.8,45.4,202.0,215.0,469.0,428.0,,1901.9
2024-05-07 15:40:00,118.3,50.42,498737.0,63.0,60.6,39.7,42.1,197.0,183.0,441.0,464.0,49.77,1811.6
2024-05-07 15:41:00,119.1,43.24,492392.0,58.0,67.1,46.1,43.6,184.0,207.0,442.0,428.0,49.77,1881.5
2024-05-07 15:42:00,117.7,42.93,488342.0,62.8,60.9,44.8,44.7,200.0,190.0,429.0,451.0,49.99,1863.4
2024-05-07 15:43:00,118.3,47.44,480618.0,59.9,64.8,46.6,44.8,192.0,200.0,449.0,449.0,50.0,1871.6
2024-05-07 15:44:00,118.2,49.64,494438.0,59.4,63.2,45.8,42.8,213.0,204.0,453.0,446.0,49.87,1810.9
2024-05-07 15:45:00,118.9,42.84,485474.0,62.9,63.3,45.7,45.7,198.0,215.0,443.0,428.0,50.0,1865.6
2024-05-07 15:46:00,119.1,47.8,498997.0,64.5,60.8,46.3,41.6,195.0,201.0,445.0,450.0,49.92,1867.9
2024-05-07 15:47:00,118.3,48.23,478517.0,62.2,61.3,46.2,42.8,213.0,192.0,444.0,432.0,50.0,1843.1
2024-05-07 15:48:00,118.3,41.63,480335.0,59.1,61.3,45.4,46.7,191.0,197.0,430.0,414.0,49.99,1868.4
2024-05-07 15:49:00,118.5,48.78,479525.0,60.5,62.4,43.9,42.9,196.0,219.0,458.0,440.0,49.92,1799.6
2024-05-07 15:50:00,120.6,48.98,474415.0,61.0,61.7,44.1,45.1,221.0,198.0,437.0,443.0,49.57,1818.7
2024-05-07 15:51:00,115.5,46.01,478744.0,62.2,61.0,44.7,47.8,200.0,181.0,462.0,450.0,49.95,1880.1
2024-05-07 15:52:00,116.6,49.93,487034.0,61.7,60.2,44.0,44.5,210.0,192.0,427.0,432.0,49.85,1815.8
2024-05-07 15:53:00,119.1,49.64,480479.0,62.8,60.4,48.9,47.2,214.0,191.0,452.0,463.0,50.0,1874.6
2024-05-07 15:54:00,118.5,47.06,455293.0,63.8,62.9,44.4,41.8,190.0,205.0,443.0,441.0,49.7,1878.3
2024-05-07 15:55:00,118.5,45.68,494706.0,62.5,60.4,42.2,43.4,207.0,182.0,442.0,452.0,49.37,1818.4
2024-05-07 15:56:00,119.1,44.38,472607.0,63.6,59.6,44.3,45.0,192.0,190.0,434.0,449.0,49.8,1864.1
2024-05-07 15:57:00,118.4,46.72,490761.0,61.3,62.1,42.9,42.5,221.0,199.0,449.0,447.0,50.0,1787.2
2024-05-07 15:58:00,117.2,48.24,486265.0,68.4,57.5,48.5,43.6,214.0,193.0,447.0,455.0,50.0,1885.4
2024-05-07 15:59:00,119.0,46.01,502921.0,63.0,61.8,44.7,44.8,205.0,197.0,462.0,438.0,49.91,1856.8
2024-05-07 16:00:00,118.1,41.33,493925.0,63.2,62.0,45.8,44.9,209.0,198.0,449.0,448.0,50.0,1855.6
2024-05-07 16:01:00,117.4,50.0,481880.0,65.4,63.0,45.6,43.9,188.0,199.0,436.0,440.0,50.0,1915.4
2024-05-07 16:02:00,119.1,47.3,480267.0,62.0,62.5,46.4,40.9,217.0,185.0,436.0,440.0,50.0,1843.0
2024-05-07 16:03:00,119.0,45.88,497872.0,60.6,59.3,45.0,43.2,185.0,206.0,445.0,433.0,50.0,1811.6
2024-05-07 16:04:00,118.4,48.98,474010.0,64.5,61.5,43.7,41.7,201.0,190.0,459.0,440.0,50.0,1849.8
2024-05-07 16:05:00,120.6,50.65,487311.0,64.6,63.2,44.6,44.4,188.0,196.0,445.0,457.0,50.0,1905.8
2024-05-07 16:06:00,120.0,39.83,484701.0,62.2,62.7,42.1,44.5,207.0,182.0,453.0,449.0,49.96,1841.3
2024-05-07 16:07:00,119.5,47.93,482971.0,65.4,60.3,44.2,44.3,217.0,197.0,444.0,446.0,49.57,1842.6
2024-05-07 16:08:00,121.9,43.28,488511.0,61.7,62.7,48.1,42.7,202.0,198.0,418.0,434.0,50.0,1879.0
2024-05-07 16:09:00,117.8,48.09,487165.0,63.8,63.7,46.0,41.2,200.0,197.0,446.0,433.0,50.0,1878.8
2024-05-07 16:10:00,117.3,47.17,489274.0,64.9,59.9,44.3,47.4,195.0,187.0,438.0,432.0,50.0,1907.4
2024-05-07 16:11:00,119.3,48.44,486693.0,62.1,58.0,48.6,44.6,197.0,210.0,456.0,456.0,49.97,1819.3
2024-05-07 16:12:00,117.6,45.61,488888.0,62.8,65.4,43.3,43.9,192.0,203.0,461.0,451.0,49.82,1884.3
2024-05-07 16:13:00,118.0,42.17,486259.0,64.0,62.5,45.2,44.4,216.0,194.0,462.0,422.0,50.0,1867.4
2024-05-07 16:14:00,116.5,45.73,480202.0,61.2,61.0,43.9,41.9,206.0,194.0,439.0,452.0,50.0,1799.5
2024-05-07 16:15:00,118.9,47.88,485475.0,60.3,60.9,44.1,47.1,192.0,187.0,435.0,455.0,50.0,1861.4
2024-05-07 16:16:00,115.8,49.4,479693.0,64.6,62.2,45.3,43.1,197.0,189.0,437.0,444.0,49.67,1894.8
2024-05-07 16:17:00,117.9,43.94,479130.0,62.5,64.0,45.7,44.3,231.0,214.0,439.0,460.0,49.31,1828.0
2024-05-07 16:18:00,118.0,49.44,482649.0,60.9,58.9,44.2,45.5,199.0,192.0,443.0,428.0,50.0,1825.0
2024-05-07 16:19:00,117.3,45.25,484348.0,62.1,61.1,42.9,46.0,213.0,229.0,430.0,443.0,49.5,1791.5
2024-05-07 16:20:00,115.3,47.78,485550.0,62.9,65.2,48.2,44.5,189.0,182.0,441.0,457.0,50.0,1967.3
2024-05-07 16:21:00,115.3,45.6,492564.0,58.8,63.6,44.8,42.5,202.0,200.0,416.0,449.0,50.0,1823.1
2024-05-07 16:22:00,116.9,47.34,481210.0,63.4,63.4,42.5,45.8,189.0,199.0,466.0,463.0,50.0,1881.1
2024-05-07 16:23:00,118.8,49.11,486737.0,62.8,62.8,42.5,46.3,190.0,196.0,438.0,433.0,50.0,1889.8
2024-05-07 16:24:00,118.4,43.82,486070.0,65.2,62.6,48.5,46.9,206.0,177.0,436.0,429.0,50.0,1955.3
2024-05-07 16:25:00,117.9,45.19,480221.0,61.5,61.0,49.5,45.7,185.0,180.0,447.0,433.0,49.73,1928.5
2024-05-07 16:26:00,116.6,47.35,485644.0,64.7,60.8,45.2,48.8,182.0,198.0,451.0,437.0,49.88,1922.6
2024-05-07 16:27:00,118.5,52.9,493040.0,61.9,63.6,43.3,44.9,204.0,184.0,416.0,467.0,50.0,1873.8
2024-05-07 16:28:00,115.3,44.74,486474.0,62.2,60.9,45.2,45.0,190.0,210.0,432.0,433.0,50.0,1852.6
2024-05-07 16:29:00,114.3,52.0,486758.0,62.5,62.5,44.0,47.0,193.0,193.0,458.0,438.0,49.84,1887.8
2024-05-07 16:30:00,117.6,51.91,479267.0,66.1,62.3,45.7,47.8,174.0,199.0,451.0,426.0,50.0,1972.0
2024-05-07 16:31:00,117.1,46.66,500624.0,59.5,66.3,45.3,47.3,181.0,195.0,426.0,433.0,49.88,1932.5
2024-05-07 16:32:00,119.5,46.16,479649.0,63.0,61.6,44.5,44.4,199.0,195.0,455.0,442.0,50.0,1871.8
2024-05-07 16:33:00,118.2,45.18,471457.0,62.1,64.3,44.4,46.1,193.0,214.0,450.0,414.0,50.0,1889.3
2024-05-07 16:34:00,120.4,46.74,491644.0,61.9,63.4,44.1,46.7,207.0,209.0,431.0,438.0,49.65,1855.1
2024-05-07 16:35:00,117.1,43.39,483807.0,63.1,61.7,46.5,44.7,185.0,198.0,440.0,430.0,50.0,1901.6
2024-05-07 16:36:00,118.6,46.72,482264.0,64.2,59.5,44.2,42.9,194.0,204.0,420.0,443.0,50.0,1849.1
2024-05-07 16:37:00,117.5,50.66,480287.0,63.0,61.9,48.7,42.6,196.0,210.0,450.0,454.0,49.92,1857.2
2024-05-07 16:38:00,120.0,45.39,499587.0,64.5,63.8,48.9,45.3,193.0,189.0,459.0,435.0,50.0,1951.7
2024-05-07 16:39:00,117.6,46.32,487413.0,61.5,59.5,43.8,46.3,203.0,177.0,436.0,442.0,49.73,1848.2
2024-05-07 16:40:00,119.2,42.67,488937.0,61.9,63.7,43.9,43.7,183.0,202.0,440.0,435.0,50.0,1882.1
2024-05-07 16:41:00,116.3,47.86,485802.0,60.0,64.7,44.5,43.1,202.0,211.0,445.0,452.0,50.0,1820.5
2024-05-07 16:42:00,117.3,47.59,486623.0,66.0,62.2,43.3,43.6,209.0,175.0,438.0,437.0,50.0,1907.1
2024-05-07 16:43:00,117.8,47.09,495614.0,61.6,63.8,46.3,44.9,186.0,188.0,416.0,453.0,50.0,1925.0
2024-05-07 16:44:00,119.8,46.39,482380.0,61.4,62.3,47.0,46.1,201.0,193.0,453.0,443.0,50.0,1876.9
2024-05-07 16:45:00,114.6,46.2,472693.0,63.2,63.2,47.2,45.3,200.0,184.0,455.0,459.0,49.89,1916.1
2024-05-07 16:46:00,117.4,48.19,491255.0,64.2,65.0,44.2,44.6,203.0,194.0,449.0,446.0,49.85,1894.7
2024-05-07 16:47:00,117.3,46.86,488246.0,60.6,58.9,44.1,47.4,196.0,182.0,457.0,441.0,50.0,1846.1
2024-05-07 16:48:00,114.8,47.72,485097.0,64.4,60.5,40.6,50.0,213.0,192.0,439.0,452.0,49.65,1871.7
2024-05-07 16:49:00,117.2,47.48,487961.0,61.4,64.5,43.3,44.6,221.0,204.0,446.0,461.0,49.65,1822.9
2024-05-07 16:50:00,115.5,49.75,481190.0,64.9,64.9,42.7,47.8,203.0,171.0,432.0,459.0,50.0,1957.9
2024-05-07 16:51:00,114.4,48.63,484283.0,60.9,59.2,42.4,43.2,199.0,183.0,430.0,469.0,49.9,1794.6
2024-05-07 16:52:00,117.5,47.43,483025.0,63.5,65.2,43.6,46.9,196.0,212.0,425.0,439.0,50.0,1905.7
2024-05-07 16:53:00,117.4,50.74,479307.0,62.1,56.9,44.0,43.0,180.0,186.0,444.0,444.0,50.0,1836.6
2024-05-07 16:54:00,117.5,48.0,493513.0,59.8,63.3,44.5,43.9,178.0,164.0,441.0,437.0,50.0,1931.8
2024-05-07 16:55:00,118.2,50.21,472663.0,59.2,62.5,47.3,44.5,182.0,198.0,453.0,430.0,50.0,1872.9
2024-05-07 16:56:00,116.5,48.47,502808.0,60.6,60.6,46.9,40.8,199.0,195.0,419.0,447.0,50.0,1820.4
2024-05-07 16:57:00,120.5,42.35,490901.0,64.0,60.7,42.4,41.0,193.0,197.0,443.0,411.0,50.0,1826.1
2024-05-07 16:58:00,117.8,50.21,469618.0,58.2,60.8,45.5,42.9,214.0,196.0,461.0,445.0,49.37,1780.7
2024-05-07 16:59:00,119.8,47.29,482009.0,62.7,61.6,43.0,47.3,165.0,211.0,442.0,457.0,50.0,1905.9
2024-05-07 17:00:00,115.3,46.83,482414.0,62.6,66.0,44.9,44.1,196.0,187.0,451.0,450.0,49.97,1905.7
2024-05-07 17:01:00,116.6,47.66,486857.0,58.7,63.7,47.2,46.4,201.0,194.0,468.0,449.0,50.0,1864.8
2024-05-07 17:02:00,118.8,46.1,475767.0,60.5,64.9,43.6,41.3,206.0,190.0,457.0,418.0,49.97,1844.5
2024-05-07 17:03:00,117.5,47.53,483898.0,60.5,61.4,42.6,45.3,197.0,204.0,423.0,460.0,49.95,1821.4
2024-05-07 17:04:00,116.2,45.48,482633.0,62.2,62.5,44.7,45.5,200.0,205.0,436.0,436.0,50.0,1860.8
2024-05-07 17:05:00,115.0,50.15,477660.0,65.0,59.9,47.3,42.7,198.0,200.0,444.0,447.0,49.48,1869.8
2024-05-07 17:06:00,118.9,46.68,476507.0,64.2,61.5,48.6,48.3,201.0,221.0,439.0,435.0,50.0,1900.0
2024-05-07 17:07:00,118.8,46.01,490830.0,61.4,61.0,43.4,42.1,195.0,202.0,456.0,438.0,49.85,1812.9
2024-05-07 17:08:00,118.2,44.65,469866.0,60.4,63.1,44.9,44.1,221.0,210.0,440.0,450.0,50.0,1794.1
2024-05-07 17:09:00,117.0,47.64,487221.0,59.0,60.7,45.2,49.5,202.0,185.0,439.0,455.0,49.62,1871.6
2024-05-07 17:10:00,116.1,47.44,489737.0,61.3,60.4,41.8,42.7,198.0,187.0,453.0,437.0,50.0,1809.9
2024-05-07 17:11:00,117.7,47.94,481568.0,60.3,62.9,41.7,43.4,186.0,219.0,423.0,442.0,50.0,1812.3
2024-05-07 17:12:00,115.8,44.4,483694.0,62.0,62.0,45.3,44.9,191.0,179.0,446.0,426.0,50.0,1898.8
2024-05-07 17:13:00,116.6,42.97,492541.0,62.1,60.7,43.9,42.0,213.0,205.0,432.0,453.0,49.98,1784.0
2024-05-07 17:14:00,119.7,48.54,477553.0,61.2,60.4,41.8,45.7,165.0,211.0,449.0,415.0,50.0,1866.4
2024-05-07 17:15:00,115.0,50.69,478337.0,61.2,60.7,46.0,41.1,196.0,209.0,436.0,423.0,49.9,1804.0
2024-05-07 17:16:00,118.8,44.41,479145.0,60.7,63.7,44.7,44.6,195.0,176.0,446.0,412.0,50.0,1900.7
2024-05-07 17:17:00,120.0,50.95,492390.0,61.1,62.9,44.6,47.5,201.0,191.0,433.0,436.0,49.97,1885.8
2024-05-07 17:18:00,119.0,47.69,493363.0,65.0,60.6,42.4,45.9,198.0,203.0,416.0,438.0,50.0,1872.8
2024-05-07 17:19:00,118.3,46.96,471816.0,63.2,60.7,41.2,44.5,213.0,204.0,444.0,444.0,49.61,1800.4
2024-05-07 17:20:00,117.1,45.99,490991.0,63.2,59.8,43.4,44.0,196.0,195.0,424.0,453.0,50.0,1842.4
2024-05-07 17:21:00,116.8,43.52,489450.0,64.1,61.3,44.7,44.5,194.0,187.0,458.0,436.0,50.0,1882.8
2024-05-07 17:22:00,114.4,49.45,495285.0,64.0,62.4,43.2,44.1,207.0,192.0,447.0,446.0,50.0,1866.9
2024-05-07 17:23:00,117.8,45.04,485895.0,65.0,60.4,42.4,45.4,214.0,188.0,449.0,423.0,50.0,1865.4
2024-05-07 17:24:00,117.1,45.03,482417.0,63.3,66.5,43.9,45.9,203.0,180.0,437.0,447.0,49.69,1935.7
2024-05-07 17:25:00,116.7,49.47,491890.0,62.5,63.4,44.7,44.9,207.0,192.0,440.0,435.0,49.79,1892.5
2024-05-07 17:26:00,117.7,42.28,488277.0,61.0,62.1,47.5,46.0,193.0,217.0,411.0,436.0,50.0,1863.5
2024-05-07 17:27:00,117.8,43.18,500602.0,60.5,62.3,44.9,45.7,197.0,192.0,445.0,439.0,49.78,1865.9
2024-05-07 17:28:00,116.8,46.94,490270.0,63.9,59.4,41.7,42.1,213.0,177.0,426.0,431.0,50.0,1833.3
2024-05-07 17:29:00,120.1,47.72,483785.0,61.9,59.8,40.6,40.0,201.0,191.0,444.0,438.0,49.99,1767.7
2024-05-07 17:30:00,118.8,48.2,473121.0,59.4,64.8,39.7,45.0,192.0,216.0,427.0,455.0,50.0,1820.8
2024-05-07 17:31:00,119.1,46.24,477823.0,58.0,65.4,45.3,43.7,195.0,176.0,447.0,454.0,50.0,1880.7
2024-05-07 17:32:00,117.5,53.32,470939.0,66.5,57.7,42.5,45.0,208.0,195.0,442.0,442.0,49.91,1835.7
2024-05-07 17:33:00,118.5,46.42,480663.0,60.2,63.1,45.6,48.0,209.0,204.0,424.0,437.0,50.0,1866.7
2024-05-07 17:34:00,116.4,46.42,489748.0,60.8,64.9,47.0,44.1,185.0,181.0,456.0,431.0,50.0,1928.6
2024-05-07 17:35:00,118.7,45.0,482267.0,64.6,61.5,45.8,45.3,199.0,197.0,437.0,428.0,50.0,1893.6
2024-05-07 17:36:00,117.4,47.3,490426.0,59.8,65.2,44.2,43.0,195.0,184.0,429.0,454.0,50.0,1878.4
2024-05-07 17:37:00,116.2,48.53,484909.0,63.2,63.7,48.3,45.6,194.0,180.0,452.0,440.0,50.0,1956.5
2024-05-07 17:38:00,117.6,50.0,478939.0,65.8,63.1,43.7,43.1,211.0,202.0,433.0,417.0,49.75,1880.7
2024-05-07 17:39:00,117.2,43.27,482821.0,66.4,61.7,42.8,46.7,192.0,217.0,438.0,424.0,50.0,1899.1
2024-05-07 17:40:00,121.2,46.38,485852.0,61.3,62.4,45.3,44.9,188.0,190.0,458.0,427.0,50.0,1879.3
2024-05-07 17:41:00,118.3,48.11,483145.0,62.2,61.3,46.2,44.4,185.0,202.0,444.0,404.0,50.0,1876.8
2024-05-07 17:42:00,120.0,48.46,483192.0,61.4,62.8,39.5,41.4,193.0,201.0,447.0,431.0,49.77,1796.9
2024-05-07 17:43:00,119.4,47.01,475790.0,62.2,62.7,46.9,41.9,186.0,197.0,438.0,413.0,50.0,1884.4
2024-05-07 17:44:00,117.7,48.35,478434.0,64.8,61.3,41.4,45.8,185.0,187.0,432.0,443.0,50.0,1907.6
2024-05-07 17:45:00,117.0,44.98,499920.0,59.4,58.3,40.6,47.0,184.0,183.0,436.0,440.0,49.51,1826.9
2024-05-07 17:46:00,115.0,50.89,491636.0,63.5,61.8,44.0,45.1,185.0,185.0,411.0,452.0,49.81,1903.7
2024-05-07 17:47:00,116.3,49.48,469972.0,61.8,60.2,42.5,44.2,186.0,193.0,448.0,444.0,50.0,1831.0
2024-05-07 17:48:00,118.6,43.64,462782.0,64.9,60.0,45.5,44.8,200.0,190.0,447.0,471.0,49.96,1882.6
2024-05-07 17:49:00,117.2,44.31,482282.0,64.8,60.8,45.4,44.4,171.0,181.0,422.0,435.0,50.0,1954.8
2024-05-07 17:50:00,118.2,44.38,488775.0,61.4,63.9,45.3,43.3,186.0,192.0,444.0,433.0,50.0,1881.2
2024-05-07 17:51:00,114.6,48.69,477422.0,62.0,60.0,47.1,42.0,194.0,187.0,404.0,453.0,50.0,1855.2
2024-05-07 17:52:00,118.3,43.79,489710.0,64.0,60.4,44.0,42.0,209.0,201.0,465.0,443.0,49.58,1800.7
2024-05-07 17:53:00,119.3,46.17,481968.0,64.2,63.6,45.4,43.3,192.0,190.0,433.0,440.0,50.0,1905.2
2024-05-07 17:54:00,115.0,48.14,480141.0,57.3,60.7,41.3,44.9,193.0,205.0,433.0,452.0,50.0,1769.0
2024-05-07 17:55:00,118.2,46.83,487448.0,64.0,60.0,46.6,42.0,194.0,198.0,448.0,452.0,50.0,1836.0
2024-05-07 17:56:00,119.6,47.65,477098.0,65.5,63.9,43.7,44.5,173.0,189.0,445.0,418.0,49.95,1960.9
2024-05-07 17:57:00,120.1,44.34,479014.0,62.7,62.0,44.1,43.2,203.0,193.0,421.0,438.0,49.87,1860.9
2024-05-07 17:58:00,116.9,48.49,486622.0,64.1,62.4,44.0,41.3,202.0,193.0,440.0,445.0,50.0,1855.4
2024-05-07 17:59:00,118.8,45.47,480964.0,64.8,61.8,44.5,43.4,204.0,197.0,445.0,408.0,50.0,1865.8
2024-05-07 18:00:00,119.8,46.19,496439.0,62.7,63.1,43.9,45.1,225.0,199.0,429.0,430.0,50.0,1846.9
2024-05-07 18:01:00,118.2,47.59,486673.0,63.9,63.6,40.3,43.4,179.0,189.0,449.0,446.0,50.0,1894.2
2024-05-07 18:02:00,119.5,47.26,486106.0,62.3,62.0,47.2,47.6,177.0,192.0,424.0,451.0,49.83,1951.9
2024-05-07 18:03:00,117.5,47.06,480633.0,62.2,59.3,43.4,45.9,203.0,196.0,447.0,435.0,49.62,1830.4
2024-05-07 18:04:00,118.2,45.12,487980.0,60.9,62.9,43.9,46.8,191.0,159.0,422.0,426.0,50.0,1955.1
2024-05-07 18:05:00,116.7,46.25,478354.0,62.6,61.6,44.3,50.9,183.0,201.0,434.0,441.0,49.67,1926.9
2024-05-07 18:06:00,117.3,47.0,483147.0,66.0,64.0,45.7,43.5,191.0,183.0,420.0,438.0,49.67,1958.1
2024-05-07 18:07:00,118.2,43.56,473511.0,60.5,60.5,43.7,41.8,187.0,191.0,449.0,432.0,50.0,1830.4
2024-05-07 18:08:00,116.5,45.84,489110.0,63.5,61.6,46.8,43.1,215.0,186.0,454.0,422.0,49.75,1864.1
2024-05-07 18:09:00,117.2,47.97,483072.0,62.9,59.3,48.4,44.8,222.0,204.0,460.0,434.0,50.0,1821.5
2024-05-07 18:10:00,118.7,43.8,496560.0,65.2,63.8,48.0,45.5,175.0,207.0,434.0,420.0,49.69,1982.2
2024-05-07 18:11:00,120.6,49.89,499791.0,65.6,64.7,45.2,45.1,177.0,193.0,430.0,430.0,49.79,1968.8
2024-05-07 18:12:00,114.5,50.17,486711.0,60.4,61.3,43.5,43.8,185.0,193.0,452.0,438.0,50.0,1843.4
2024-05-07 18:13:00,120.5,43.88,481105.0,61.1,61.9,43.5,45.5,186.0,194.0,440.0,431.0,50.0,1868.9
2024-05-07 18:14:00,117.2,50.39,472941.0,61.2,60.7,44.0,47.0,185.0,194.0,432.0,462.0,50.0,1872.2
2024-05-07 18:15:00,119.0,46.64,487700.0,61.3,60.9,43.0,43.2,192.0,206.0,431.0,437.0,50.0,1812.3
2024-05-07 18:16:00,119.3,48.04,482096.0,61.5,63.7,45.5,42.8,189.0,231.0,440.0,450.0,49.7,1840.0
2024-05-07 18:17:00,119.9,45.75,484670.0,63.0,61.3,44.2,48.6,178.0,192.0,454.0,441.0,50.0,1918.2
2024-05-07 18:18:00,116.5,49.3,494156.0,60.6,63.3,44.7,42.4,182.0,201.0,427.0,425.0,49.77,1867.9
2024-05-07 18:19:00,117.2,48.01,473674.0,60.9,62.3,44.1,46.4,213.0,184.0,455.0,432.0,49.57,1858.6
2024-05-07 18:20:00,117.5,44.96,472827.0,60.7,63.8,45.6,44.3,190.0,185.0,437.0,437.0,49.94,1905.3
2024-05-07 18:21:00,117.0,44.08,478281.0,63.3,61.5,45.2,47.7,189.0,182.0,454.0,431.0,50.0,1934.6
2024-05-07 18:22:00,119.5,43.34,486694.0,62.2,64.5,44.0,44.1,176.0,210.0,437.0,439.0,50.0,1896.5
2024-05-07 18:23:00,117.4,47.46,484514.0,61.8,66.1,44.4,45.5,189.0,203.0,449.0,431.0,49.67,1906.5
2024-05-07 18:24:00,115.1,48.42,472861.0,60.6,58.9,44.4,42.1,206.0,190.0,429.0,440.0,49.74,1791.2
2024-05-07 18:25:00,116.6,48.62,486030.0,59.1,62.1,46.0,43.3,201.0,197.0,444.0,451.0,49.72,1828.2
2024-05-07 18:26:00,115.2,46.7,470319.0,65.6,62.1,43.2,45.2,204.0,204.0,447.0,449.0,50.0,1871.4
2024-05-07 18:27:00,117.2,44.1,473178.0,61.8,60.9,43.8,43.4,180.0,209.0,417.0,443.0,50.0,1845.0
2024-05-07 18:28:00,118.5,45.28,478907.0,67.8,63.1,40.9,42.1,180.0,199.0,459.0,441.0,50.0,1898.5
2024-05-07 18:29:00,116.5,49.87,475355.0,63.9,64.6,42.6,49.0,208.0,195.0,422.0,426.0,50.0,1927.9
2024-05-07 18:30:00,116.9,45.78,486852.0,66.0,58.4,44.2,44.7,204.0,210.0,452.0,452.0,50.0,1824.5
2024-05-07 18:31:00,117.1,47.35,481974.0,64.3,58.2,43.8,47.0,191.0,181.0,433.0,418.0,49.36,1897.4
2024-05-07 18:32:00,117.7,44.3,493758.0,62.7,65.7,40.8,48.5,204.0,171.0,448.0,435.0,49.92,1945.1
2024-05-07 18:33:00,118.3,47.83,477607.0,61.2,61.9,45.8,43.7,180.0,209.0,444.0,428.0,50.0,1857.5
2024-05-07 18:34:00,118.7,45.84,478557.0,60.4,62.5,43.0,44.5,179.0,189.0,435.0,446.0,50.0,1873.8
2024-05-07 18:35:00,120.9,49.6,489168.0,64.6,60.2,41.5,44.9,175.0,210.0,428.0,460.0,49.94,1865.9
2024-05-07 18:36:00,117.7,48.92,478708.0,62.9,62.4,45.4,45.7,199.0,217.0,436.0,435.0,50.0,1859.2
2024-05-07 18:37:00,118.6,45.74,491337.0,63.6,65.1,46.4,47.0,197.0,216.0,433.0,459.0,49.88,1914.9
2024-05-07 18:38:00,115.1,46.66,483662.0,64.0,63.4,39.8,46.7,188.0,158.0,443.0,433.0,50.0,1951.6
